weather_type,time,ambient_air_temperature,sky_temperature,ambient_air_humidity_ratio,irradiation_horizontal,irradiation_east,irradiation_south,irradiation_west,irradiation_north
singapore_iwec,2017-09-19 14:00:00.000,26.0,16.4864421183267,0.0190150503605802,887.0,257.109287185896,257.109287185896,405.054372464765,257.818876091498
singapore_iwec,2017-09-19 15:00:00.000,27.0,17.2096348685752,0.0178712963002326,236.0,133.241711722455,133.241711722455,140.316130347508,133.289678477685
singapore_iwec,2017-09-19 16:00:00.000,27.0,17.2096348685752,0.0178712963002326,195.0,113.507052165722,113.507052165722,116.650211300854,113.537920923712
singapore_iwec,2017-09-19 17:00:00.000,27.0,17.2096348685752,0.0178712963002326,363.0,134.088074732517,134.088074732517,417.463196924803,137.900977793667
singapore_iwec,2017-09-19 18:00:00.000,26.5,16.848714798965,0.0184688270307429,187.0,53.0298824250605,53.0298824250605,496.889163643654,60.9247353697701
singapore_iwec,2017-09-19 19:00:00.000,26.0,16.4864421183267,0.0190150503605802,31.0,18.29,18.29,18.29,18.29
singapore_iwec,2017-09-19 20:00:00.000,26.0,16.3047948404562,0.0179160180378778,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-19 21:00:00.000,25.0,15.574764325336,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-19 22:00:00.000,25.0,15.3913887077088,0.0178871250134133,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-19 23:00:00.000,25.0,15.3913887077088,0.0178871250134133,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-20 00:00:00.000,25.0,15.3913887077088,0.0178871250134133,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-20 01:00:00.000,25.0,15.3913887077088,0.0183009099387487,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-20 02:00:00.000,25.0,15.574764325336,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-20 03:00:00.000,25.0,15.574764325336,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-20 04:00:00.000,24.5,15.023585042788,0.0183494166935412,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-20 05:00:00.000,24.0,14.4692248260096,0.017791998691439,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-20 06:00:00.000,25.0,15.3913887077088,0.0178871250134133,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-20 07:00:00.000,25.0,15.3913887077088,0.0178871250134133,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-20 08:00:00.000,25.0,15.3913887077088,0.0178871250134133,53.0,31.27,31.27,31.27,31.27
singapore_iwec,2017-09-20 09:00:00.000,27.0,17.5692140526609,0.0190370105432429,200.0,134.066311066579,111.248552566358,111.248552566358,111.42841359137
singapore_iwec,2017-09-20 10:00:00.000,29.0,19.6991675253497,0.0201520340800861,374.0,241.05707002693,199.358854428965,199.358854428965,199.453606886017
singapore_iwec,2017-09-20 11:00:00.000,29.9,19.5234403730104,0.020150339070664,521.0,314.701150275594,249.820269410409,249.496014248181,249.496014248181
singapore_iwec,2017-09-20 12:00:00.000,30.0,19.6991675253497,0.0202701708323079,237.0,137.605906376718,135.311254454044,135.263644868196,135.263644868196
singapore_iwec,2017-09-20 13:00:00.000,30.0,19.6991675253497,0.0202909361570181,258.0,149.263137795062,149.29909764202,149.326867344607,149.263137795062
singapore_iwec,2017-09-20 14:00:00.000,30.0,19.6991675253497,0.0203117440705055,257.0,148.874065534137,148.905435652045,150.415039831734,148.874065534137
singapore_iwec,2017-09-20 15:00:00.000,31.0,20.5730929883208,0.0200451911705343,235.0,132.710537334106,132.756258523862,139.741655448827,132.710537334106
singapore_iwec,2017-09-20 16:00:00.000,31.0,20.5730929883208,0.0200451911705343,669.0,155.570840994441,155.570840994441,644.345074921008,155.748180817831
singapore_iwec,2017-09-20 17:00:00.000,30.0,19.6991675253497,0.0202909361570181,472.0,95.3406687911077,95.3406687911077,745.948790584569,99.0519281355114
singapore_iwec,2017-09-20 18:00:00.000,28.0,17.5692140526609,0.019000122966635,243.0,88.8498465464183,88.8498465464183,514.162756396567,93.4520774677238
singapore_iwec,2017-09-20 19:00:00.000,28.0,17.5692140526609,0.019000122966635,31.0,18.29,18.29,18.29,18.29
singapore_iwec,2017-09-20 20:00:00.000,28.0,15.9404709028863,0.01776323999602,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-20 21:00:00.000,28.0,16.3047948404562,0.0202417979944196,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-20 22:00:00.000,27.0,15.3913887077088,0.0202069800559338,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-20 23:00:00.000,27.0,15.3913887077088,0.0202069800559338,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-21 00:00:00.000,27.0,16.6677482741584,0.0202069800559338,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-21 01:00:00.000,27.0,17.7485044333106,0.0202069800559338,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-21 02:00:00.000,27.1,17.9274639177829,0.0205868756399413,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-21 03:00:00.000,27.0,17.9274639177829,0.0214031696341871,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-21 04:00:00.000,27.0,17.9274639177829,0.0214031696341871,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-21 05:00:00.000,26.3,16.3047948404562,0.0211874511137778,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-21 06:00:00.000,26.0,15.7577912092084,0.0201384687973161,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-21 07:00:00.000,26.0,15.7577912092084,0.0201178643919423,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-21 08:00:00.000,26.0,15.574764325336,0.0190150503605802,41.0,24.19,24.19,24.19,24.19
singapore_iwec,2017-09-21 09:00:00.000,27.0,16.3047948404562,0.0178712963002326,202.0,135.908683993052,112.118990216508,112.118205835122,112.118205835122
singapore_iwec,2017-09-21 10:00:00.000,27.0,16.4864421183267,0.0190175857077092,376.0,242.422446604841,200.534439308018,200.219185438953,200.219185438953
singapore_iwec,2017-09-21 11:00:00.000,27.8,17.2096348685752,0.0180028096629886,524.0,315.635350387325,257.393968076553,256.27318017373,256.27318017373
singapore_iwec,2017-09-21 12:00:00.000,29.0,18.2843958744836,0.0177905656584294,526.0,291.193778593958,272.241219519408,271.28672063514,271.28672063514
singapore_iwec,2017-09-21 13:00:00.000,29.0,18.2843958744836,0.0177905656584294,431.0,241.160399942038,241.498214588626,241.483900357943,241.160399942038
singapore_iwec,2017-09-21 14:00:00.000,28.2,17.5692140526609,0.0182273937676694,257.0,150.691226294159,150.715128568386,151.219348167426,150.691226294159
singapore_iwec,2017-09-21 15:00:00.000,28.0,17.7485044333106,0.0202417979944196,235.0,136.455628383166,136.507068914348,139.062946710354,136.455628383166
singapore_iwec,2017-09-21 16:00:00.000,27.0,16.4864421183267,0.0190564751009622,194.0,113.53524478907,113.552455746775,115.431614995146,113.53524478907
singapore_iwec,2017-09-21 17:00:00.000,25.0,14.6543676478638,0.0189419358518587,137.0,80.83,80.83,80.83,80.83
singapore_iwec,2017-09-21 18:00:00.000,25.0,14.6543676478638,0.0189419358518587,70.0,41.3,41.3,41.3,41.3
singapore_iwec,2017-09-21 19:00:00.000,25.0,14.6543676478638,0.0189419358518587,11.0,6.49,6.49,6.49,6.49
singapore_iwec,2017-09-21 20:00:00.000,24.8,14.2837237783323,0.0185055347359248,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-21 21:00:00.000,24.9,14.4692248260096,0.0186006219415043,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-21 22:00:00.000,25.0,14.6543676478638,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-21 23:00:00.000,25.1,14.6543676478638,0.0190197257498918,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-22 00:00:00.000,25.0,15.574764325336,0.0189032870967565,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-22 01:00:00.000,25.0,16.4864421183267,0.0201695841259447,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-22 02:00:00.000,25.2,17.2096348685752,0.0199977384581597,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-22 03:00:00.000,25.0,17.0293431735447,0.0201695841259447,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-22 04:00:00.000,25.0,16.3047948404562,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-22 05:00:00.000,25.0,16.3047948404562,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-22 06:00:00.000,25.0,16.3047948404562,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-22 07:00:00.000,25.0,16.3047948404562,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-22 08:00:00.000,26.0,16.6677482741584,0.0194557210761507,42.0,24.78,24.78,24.78,24.78
singapore_iwec,2017-09-22 09:00:00.000,27.0,17.5692140526609,0.0190370105432429,77.0,45.43,45.43,45.43,45.43
singapore_iwec,2017-09-22 10:00:00.000,27.0,17.7485044333106,0.0201863238218852,143.0,84.37,84.37,84.37,84.37
singapore_iwec,2017-09-22 11:00:00.000,24.0,14.0978628833734,0.0168029196407999,200.0,118.192849768933,116.433897070873,116.374104853878,116.374104853878
singapore_iwec,2017-09-22 12:00:00.000,24.0,14.0978628833734,0.0168200230264062,239.0,139.754890035571,138.564250352179,138.466422765446,138.466422765446
singapore_iwec,2017-09-22 13:00:00.000,26.0,16.3047948404562,0.0179343043596379,259.0,149.841951454831,149.958633534624,149.924208236054,149.841951454831
singapore_iwec,2017-09-22 14:00:00.000,27.0,17.2096348685752,0.0178895356997826,258.0,146.448022763188,146.67640660351,149.714816925264,146.448022763188
singapore_iwec,2017-09-22 15:00:00.000,28.0,18.4623711610131,0.019000122966635,620.0,243.916116885834,248.698036233762,389.270615942538,243.916116885834
singapore_iwec,2017-09-22 16:00:00.000,28.0,18.4623711610131,0.019000122966635,510.0,195.972405368126,199.9648718702,411.856170134243,195.972405368126
singapore_iwec,2017-09-22 17:00:00.000,28.0,18.4623711610131,0.019000122966635,359.0,132.944691499775,135.705929162802,415.328926049346,132.944691499775
singapore_iwec,2017-09-22 18:00:00.000,27.0,16.3047948404562,0.0178895356997826,70.0,41.3,41.3,41.3,41.3
singapore_iwec,2017-09-22 19:00:00.000,27.0,16.3047948404562,0.0178895356997826,11.0,6.49,6.49,6.49,6.49
singapore_iwec,2017-09-22 20:00:00.000,26.0,15.3913887077088,0.0179343043596379,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-22 21:00:00.000,26.0,15.574764325336,0.0190344917981835,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-22 22:00:00.000,26.0,15.574764325336,0.0190150503605802,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-22 23:00:00.000,26.0,15.574764325336,0.0190150503605802,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-23 00:00:00.000,25.0,14.4692248260096,0.0178871250134133,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-23 01:00:00.000,25.0,15.3913887077088,0.0178871250134133,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-23 02:00:00.000,25.0,15.3913887077088,0.0183196003545201,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-23 03:00:00.000,25.0,15.3913887077088,0.0179053810197766,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-23 04:00:00.000,25.0,15.3913887077088,0.0179236743292024,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-23 05:00:00.000,24.7,14.0978628833734,0.0182071196455215,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-23 06:00:00.000,25.0,14.4692248260096,0.0179236743292024,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-23 07:00:00.000,25.0,14.4692248260096,0.0179053810197766,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-23 08:00:00.000,25.0,14.4692248260096,0.0179053810197766,42.0,24.78,24.78,24.78,24.78
singapore_iwec,2017-09-23 09:00:00.000,26.0,15.3913887077088,0.0179160180378778,204.0,137.436732649031,113.473735002986,113.085945379805,113.085945379805
singapore_iwec,2017-09-23 10:00:00.000,27.0,16.3047948404562,0.0178712963002326,379.0,244.346480110559,202.729392377941,201.571544451327,201.571544451327
singapore_iwec,2017-09-23 11:00:00.000,29.0,18.2843958744836,0.0177724479227506,526.0,316.45099440657,259.898779010491,257.112481848031,257.112481848031
singapore_iwec,2017-09-23 12:00:00.000,29.0,18.106093927543,0.0167465902121859,631.0,350.939314392814,331.553537053043,329.297134777658,329.297134777658
singapore_iwec,2017-09-23 13:00:00.000,30.0,18.9943509417641,0.0166795232506959,684.0,350.728597851951,353.52390155573,352.354529930151,350.728597851951
singapore_iwec,2017-09-23 14:00:00.000,29.7,18.640021180142,0.0166582903618804,681.0,341.49556236164,344.733384184936,375.825559379899,341.49556236164
singapore_iwec,2017-09-23 15:00:00.000,29.0,18.106093927543,0.0167636516661235,622.0,288.199837027286,292.538225473384,382.494665192126,288.199837027286
singapore_iwec,2017-09-23 16:00:00.000,28.0,17.2096348685752,0.01776323999602,511.0,195.303576391705,201.416796754465,414.496889268438,195.303576391705
singapore_iwec,2017-09-23 17:00:00.000,29.0,18.2843958744836,0.0178087203712674,359.0,123.773812331117,129.314321541138,440.233978814168,123.773812331117
singapore_iwec,2017-09-23 18:00:00.000,28.0,17.2096348685752,0.0177813840494247,183.0,51.3020011490216,55.8536515134584,502.875443527153,51.3020011490216
singapore_iwec,2017-09-23 19:00:00.000,27.0,16.3047948404562,0.0179078123675381,29.0,17.11,17.11,17.11,17.11
singapore_iwec,2017-09-23 20:00:00.000,26.9,16.3047948404562,0.0177999303190069,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-23 21:00:00.000,27.0,16.3047948404562,0.0178895356997826,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-23 22:00:00.000,27.0,16.3047948404562,0.0178712963002326,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-23 23:00:00.000,26.5,15.7577912092084,0.0177903596413682,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-24 00:00:00.000,27.0,17.2096348685752,0.0178712963002326,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-24 01:00:00.000,26.0,16.4864421183267,0.0190150503605802,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-24 02:00:00.000,25.7,16.3047948404562,0.0193189764023802,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-24 03:00:00.000,25.0,16.3047948404562,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-24 04:00:00.000,25.0,16.3047948404562,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-24 05:00:00.000,25.4,17.3895913447079,0.0193927516862383,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-24 06:00:00.000,25.0,16.848714798965,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-24 07:00:00.000,23.0,14.6543676478638,0.017820843518437,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-24 08:00:00.000,22.7,14.2837237783323,0.0171138750582561,16.0,9.44,9.44,9.44,9.44
singapore_iwec,2017-09-24 09:00:00.000,23.0,14.6543676478638,0.017802694090059,130.0,76.7,76.7,76.7,76.7
singapore_iwec,2017-09-24 10:00:00.000,25.0,16.848714798965,0.0189032870967565,317.0,196.440175272449,177.689480181552,176.970636016876,176.970636016876
singapore_iwec,2017-09-24 11:00:00.000,26.5,18.2843958744836,0.0184312086014315,527.0,316.927979672349,260.578730194464,256.910481472319,256.910481472319
singapore_iwec,2017-09-24 12:00:00.000,27.0,17.9274639177829,0.0178530940550129,631.0,350.856201077745,332.25397809633,329.401620571309,329.401620571309
singapore_iwec,2017-09-24 13:00:00.000,29.0,20.2244596226751,0.018837959371714,682.0,350.213418425524,353.68347002436,351.977783539064,350.213418425524
singapore_iwec,2017-09-24 14:00:00.000,29.4,19.5234403730104,0.0177012089735366,679.0,261.57850762749,271.012684781077,341.209602495993,261.57850762749
singapore_iwec,2017-09-24 15:00:00.000,29.0,19.5234403730104,0.0188572144206966,235.0,123.61643384054,124.6830353005,141.676156323422,123.61643384054
singapore_iwec,2017-09-24 16:00:00.000,30.0,20.0496758336819,0.0166795232506959,766.0,252.577433780943,267.962459994001,665.45657683178,252.577433780943
singapore_iwec,2017-09-24 17:00:00.000,30.0,20.0496758336819,0.0166795232506959,538.0,131.729537926664,148.635038795162,801.8389776041,131.729537926664
singapore_iwec,2017-09-24 18:00:00.000,29.0,19.1710334240553,0.0178087203712674,272.0,90.4709224849511,100.047271779588,652.33970675246,90.4709224849511
singapore_iwec,2017-09-24 19:00:00.000,28.0,17.3895913447079,0.0185047962868439,41.0,24.19,24.19,24.19,24.19
singapore_iwec,2017-09-24 20:00:00.000,27.0,16.4864421183267,0.0190564751009622,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-24 21:00:00.000,27.0,16.3047948404562,0.0178712963002326,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-24 22:00:00.000,27.0,16.3047948404562,0.0178712963002326,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-24 23:00:00.000,27.0,16.4864421183267,0.0190175857077092,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-25 00:00:00.000,27.0,17.5692140526609,0.0190175857077092,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-25 01:00:00.000,26.0,16.6677482741584,0.0194358560459659,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-25 02:00:00.000,25.8,16.4864421183267,0.0198734733559744,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-25 03:00:00.000,26.0,16.848714798965,0.0201178643919423,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-25 04:00:00.000,26.0,16.3047948404562,0.0179160180378778,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-25 05:00:00.000,25.2,14.8391538539016,0.0189657352939781,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-25 06:00:00.000,25.0,14.6543676478638,0.0189225917396337,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-25 07:00:00.000,25.0,14.8391538539016,0.0201695841259447,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-25 08:00:00.000,25.5,15.207662801955,0.0199200157245133,44.0,25.96,25.96,25.96,25.96
singapore_iwec,2017-09-25 09:00:00.000,27.0,17.7485044333106,0.0201863238218852,269.0,217.534790801296,136.110627525914,133.428449582303,133.428449582303
singapore_iwec,2017-09-25 10:00:00.000,29.0,19.5234403730104,0.0188187436051737,550.0,425.73779672726,225.482728536926,215.648825688844,215.648825688844
singapore_iwec,2017-09-25 11:00:00.000,30.0,21.4392866813432,0.020228767427274,526.0,316.068591672508,261.401553249551,256.94580673922,256.94580673922
singapore_iwec,2017-09-25 12:00:00.000,30.0,21.0937268060758,0.0188585536233813,631.0,336.76280534649,307.332114594383,301.643007099076,301.643007099076
singapore_iwec,2017-09-25 13:00:00.000,31.0,22.2979063558565,0.0200042210955985,985.0,272.132942906433,296.896638249408,283.519939469072,272.132942906433
singapore_iwec,2017-09-25 14:00:00.000,30.0,20.9204893292806,0.0177682627499362,983.0,190.228347803758,222.200472482749,414.766991815012,190.228347803758
singapore_iwec,2017-09-25 15:00:00.000,31.0,22.126780940109,0.0188457465958132,895.0,126.880486489863,161.728548364742,610.543676733861,126.880486489863
singapore_iwec,2017-09-25 16:00:00.000,31.0,21.9553574827062,0.0179827172951371,737.0,171.500937201714,197.003807410023,718.631476399671,171.500937201714
singapore_iwec,2017-09-25 17:00:00.000,30.5,20.5730929883208,0.0171951999985583,357.0,131.38990012305,140.845503675795,418.463313893098,131.38990012305
singapore_iwec,2017-09-25 18:00:00.000,30.0,20.398931575862,0.0188971082217766,222.0,78.5924417469152,88.7573153986666,502.040119918958,78.5924417469152
singapore_iwec,2017-09-25 19:00:00.000,29.0,19.5234403730104,0.0188572144206966,37.0,21.83,21.83,21.83,21.83
singapore_iwec,2017-09-25 20:00:00.000,29.0,19.5234403730104,0.018837959371714,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-25 21:00:00.000,29.0,19.5234403730104,0.0188187436051737,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-25 22:00:00.000,29.0,18.4623711610131,0.0187995670009873,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-25 23:00:00.000,28.2,17.5692140526609,0.0186708520093517,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-26 00:00:00.000,28.0,18.4623711610131,0.0189420257552056,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-26 01:00:00.000,28.0,18.4623711610131,0.0189613519752978,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-26 02:00:00.000,27.2,17.7485044333106,0.0190128483223268,0.0,0.0,0.0,0.0,0.0
singapore_iwec,2017-09-26 03:00:00.000,26.0,17.2096348685752,0.0189956485966224,0.0,0.0,0.0,0.0,0.0
